id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
337,0,0,0,0,1,0,0,0
338,0,0,0,0,0,0,1,0
339,1,0,0,0,0,0,0,0
340,0,0,0,1,0,0,0,0
341,0,0,0,0,0,0,1,0
342,1,0,0,0,0,0,0,0
343,1,0,0,0,0,0,0,0
344,0,0,0,0,1,0,0,0
345,0,0,0,0,0,0,1,0
346,0,0,0,0,0,1,0,0
347,0,0,0,0,1,0,0,0
348,1,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,1
350,0,0,0,0,1,0,0,0
351,0,0,0,0,0,1,0,0
352,0,0,0,0,1,0,0,0
353,0,1,0,0,0,0,0,0
354,1,0,0,0,0,0,0,0
355,0,0,0,0,1,0,0,0
356,0,0,0,1,0,0,0,0
357,0,0,0,0,1,0,0,0
358,0,0,0,0,1,0,0,0
359,0,1,0,0,0,0,0,0
360,1,0,0,0,0,0,0,0
361,1,0,0,0,0,0,0,0
362,0,0,0,0,1,0,0,0
363,1,0,0,0,0,0,0,0
364,0,0,0,0,1,0,0,0
365,0,0,0,0,1,0,0,0
366,0,0,0,1,0,0,0,0
367,1,0,0,0,0,0,0,0
368,0,0,0,0,1,0,0,0
369,0,0,0,0,1,0,0,0
370,1,0,0,0,0,0,0,0
371,0,0,0,0,1,0,0,0
372,1,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,1
374,1,0,0,0,0,0,0,0
375,0,1,0,0,0,0,0,0
376,0,0,0,0,0,1,0,0
377,1,0,0,0,0,0,0,0
378,0,0,0,0,1,0,0,0
379,1,0,0,0,0,0,0,0
380,0,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0,0
382,0,0,0,0,0,0,0,1
383,0,0,0,0,0,0,0,1
384,0,0,0,0,0,0,1,0
385,1,0,0,0,0,0,0,0
386,0,0,0,0,1,0,0,0
387,0,0,0,0,1,0,0,0
388,1,0,0,0,0,0,0,0
389,0,1,0,0,0,0,0,0
390,1,0,0,0,0,0,0,0
391,1,0,0,0,0,0,0,0
392,0,0,0,0,0,0,1,0
393,0,0,0,0,0,1,0,0
394,0,0,0,1,0,0,0,0
395,0,0,0,1,0,0,0,0
396,0,0,0,0,1,0,0,0
397,0,0,0,0,0,0,0,1
398,1,0,0,0,0,0,0,0
399,0,0,0,0,1,0,0,0
400,0,0,0,0,0,0,1,0
401,0,0,0,0,0,0,0,1
402,1,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,1
404,0,0,0,0,1,0,0,0
405,0,0,0,0,1,0,0,0
406,0,1,0,0,0,0,0,0
407,0,0,0,0,1,0,0,0
408,0,0,0,0,1,0,0,0
409,0,0,0,0,0,0,0,1
410,1,0,0,0,0,0,0,0
411,0,0,0,0,0,0,1,0
412,0,0,0,1,0,0,0,0
413,0,0,0,1,0,0,0,0
414,1,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0,0
416,0,0,0,1,0,0,0,0
417,1,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,1
419,0,0,0,0,0,0,1,0
420,1,0,0,0,0,0,0,0
421,1,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,1
423,1,0,0,0,0,0,0,0
424,0,0,0,0,1,0,0,0
425,0,1,0,0,0,0,0,0
426,0,0,0,0,0,0,1,0
427,0,0,0,0,1,0,0,0
428,0,1,0,0,0,0,0,0
429,0,1,0,0,0,0,0,0
430,0,0,0,0,0,0,0,1
431,0,0,0,0,0,0,1,0
432,0,0,0,0,0,1,0,0
433,0,0,0,0,1,0,0,0
434,1,0,0,0,0,0,0,0
435,0,0,0,0,0,0,1,0
436,0,0,0,0,0,0,1,0
437,1,0,0,0,0,0,0,0
438,0,0,0,0,0,0,1,0
439,1,0,0,0,0,0,0,0
440,0,0,0,0,0,0,1,0
441,0,0,0,1,0,0,0,0
442,0,0,0,0,0,0,1,0
443,0,0,1,0,0,0,0,0
444,0,1,0,0,0,0,0,0
445,0,0,0,0,0,1,0,0
446,1,0,0,0,0,0,0,0
447,0,0,0,1,0,0,0,0
448,0,0,0,0,1,0,0,0
449,0,0,0,0,0,1,0,0
450,1,0,0,0,0,0,0,0
451,0,0,0,0,1,0,0,0
452,0,0,0,0,1,0,0,0
453,1,0,0,0,0,0,0,0
454,0,0,0,0,1,0,0,0
455,0,0,0,0,1,0,0,0
456,0,0,0,0,0,0,1,0
457,0,0,0,0,0,0,1,0
458,0,1,0,0,0,0,0,0
459,0,0,0,0,0,0,1,0
460,0,0,0,0,0,0,1,0
461,0,0,0,0,0,0,1,0
462,0,0,0,0,1,0,0,0
463,0,0,0,0,0,0,0,1
464,0,0,0,0,0,0,1,0
465,1,0,0,0,0,0,0,0
466,1,0,0,0,0,0,0,0
467,1,0,0,0,0,0,0,0
468,0,0,0,0,0,0,1,0
469,1,0,0,0,0,0,0,0
470,0,1,0,0,0,0,0,0
471,0,0,0,0,0,0,1,0
472,1,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,1
474,0,0,0,0,0,0,1,0
475,0,1,0,0,0,0,0,0
476,0,0,0,0,0,0,0,1
477,1,0,0,0,0,0,0,0
478,0,0,0,0,1,0,0,0
479,1,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,1
481,1,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,1
483,0,1,0,0,0,0,0,0
484,0,0,0,0,1,0,0,0
485,0,0,0,0,0,0,1,0
486,1,0,0,0,0,0,0,0
487,1,0,0,0,0,0,0,0
488,0,1,0,0,0,0,0,0
489,0,0,0,0,1,0,0,0
490,1,0,0,0,0,0,0,0
491,1,0,0,0,0,0,0,0
492,0,0,0,0,1,0,0,0
493,0,0,0,0,0,0,0,1
494,0,0,0,0,0,0,1,0
495,0,0,0,0,0,1,0,0
496,1,0,0,0,0,0,0,0
497,1,0,0,0,0,0,0,0
498,1,0,0,0,0,0,0,0
499,0,0,0,0,0,1,0,0
500,0,0,0,0,0,0,1,0
501,0,0,0,0,1,0,0,0
502,0,1,0,0,0,0,0,0
503,0,0,0,0,0,0,1,0
504,1,0,0,0,0,0,0,0
505,0,0,0,0,0,1,0,0
506,1,0,0,0,0,0,0,0
507,0,0,0,0,0,1,0,0
508,0,0,0,0,0,0,1,0
509,1,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,1
511,0,1,0,0,0,0,0,0
512,0,0,0,0,0,1,0,0
513,0,1,0,0,0,0,0,0
514,0,0,0,0,1,0,0,0
515,0,0,0,0,1,0,0,0
516,0,0,0,0,0,1,0,0
517,1,0,0,0,0,0,0,0
518,0,0,0,0,1,0,0,0
519,1,0,0,0,0,0,0,0
520,0,0,1,0,0,0,0,0
521,0,0,0,0,0,0,1,0
522,1,0,0,0,0,0,0,0
523,1,0,0,0,0,0,0,0
524,0,0,0,0,0,0,1,0
525,0,0,0,0,1,0,0,0
526,1,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,1
528,1,0,0,0,0,0,0,0
529,0,0,0,0,1,0,0,0
530,1,0,0,0,0,0,0,0
531,0,0,0,1,0,0,0,0
532,0,0,0,0,0,0,1,0
533,1,0,0,0,0,0,0,0
534,0,0,0,1,0,0,0,0
535,0,0,0,0,0,0,1,0
536,1,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,1
538,1,0,0,0,0,0,0,0
539,1,0,0,0,0,0,0,0
540,1,0,0,0,0,0,0,0
541,0,1,0,0,0,0,0,0
542,1,0,0,0,0,0,0,0
543,0,1,0,0,0,0,0,0
544,1,0,0,0,0,0,0,0
545,1,0,0,0,0,0,0,0
546,0,0,0,0,1,0,0,0
547,1,0,0,0,0,0,0,0
548,1,0,0,0,0,0,0,0
549,1,0,0,0,0,0,0,0
550,0,0,0,1,0,0,0,0
551,0,0,0,0,0,0,1,0
552,0,0,0,0,0,0,0,1
553,0,0,0,0,0,0,0,1
554,1,0,0,0,0,0,0,0
555,1,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,1
557,1,0,0,0,0,0,0,0
558,0,0,0,0,0,0,1,0
559,1,0,0,0,0,0,0,0
560,0,0,0,0,1,0,0,0
561,0,0,0,0,0,0,0,1
562,1,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,1
564,0,0,0,0,1,0,0,0
565,0,0,0,1,0,0,0,0
566,0,0,0,0,0,1,0,0
567,1,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,1
569,0,0,0,0,1,0,0,0
570,0,0,0,0,0,0,1,0
571,0,0,0,0,1,0,0,0
572,0,0,0,0,0,1,0,0
573,0,0,0,0,0,0,0,1
574,0,1,0,0,0,0,0,0
575,0,0,0,0,0,0,0,1
576,0,0,0,0,0,1,0,0
577,0,0,0,0,0,0,0,1
578,1,0,0,0,0,0,0,0
579,0,0,0,0,0,1,0,0
580,0,0,0,0,0,0,1,0
581,1,0,0,0,0,0,0,0
582,0,0,0,0,1,0,0,0
583,1,0,0,0,0,0,0,0
584,1,0,0,0,0,0,0,0
585,1,0,0,0,0,0,0,0
586,1,0,0,0,0,0,0,0
587,1,0,0,0,0,0,0,0
588,0,0,0,0,1,0,0,0
589,0,0,0,0,0,0,0,1
590,1,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,1
592,1,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,1
594,0,0,0,0,0,0,1,0
595,0,0,0,0,1,0,0,0
596,0,0,0,0,0,0,1,0
597,1,0,0,0,0,0,0,0
598,0,0,0,0,1,0,0,0
599,0,0,0,0,1,0,0,0
600,1,0,0,0,0,0,0,0
601,0,0,0,0,1,0,0,0
602,0,0,0,0,0,0,1,0
603,0,0,0,0,1,0,0,0
604,0,0,0,1,0,0,0,0
605,0,0,0,0,0,0,0,1
606,1,0,0,0,0,0,0,0
607,0,0,0,0,1,0,0,0
608,0,0,0,0,0,1,0,0
609,0,0,0,1,0,0,0,0
610,0,1,0,0,0,0,0,0
611,1,0,0,0,0,0,0,0
612,0,1,0,0,0,0,0,0
613,0,0,0,0,1,0,0,0
614,0,0,0,0,1,0,0,0
615,0,1,0,0,0,0,0,0
616,1,0,0,0,0,0,0,0
617,1,0,0,0,0,0,0,0
618,1,0,0,0,0,0,0,0
619,1,0,0,0,0,0,0,0
620,0,0,0,1,0,0,0,0
621,0,0,0,0,1,0,0,0
622,0,0,0,0,1,0,0,0
623,1,0,0,0,0,0,0,0
624,0,0,0,0,1,0,0,0
625,1,0,0,0,0,0,0,0
626,0,0,0,0,1,0,0,0
627,0,0,0,1,0,0,0,0
628,0,0,0,0,0,0,0,1
629,1,0,0,0,0,0,0,0
630,1,0,0,0,0,0,0,0
631,1,0,0,0,0,0,0,0
632,1,0,0,0,0,0,0,0
633,1,0,0,0,0,0,0,0
634,1,0,0,0,0,0,0,0
635,1,0,0,0,0,0,0,0
636,0,1,0,0,0,0,0,0
637,0,0,0,0,0,0,0,1
638,0,0,0,0,0,0,1,0
639,1,0,0,0,0,0,0,0
640,0,1,0,0,0,0,0,0
641,1,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,1
643,0,0,0,0,1,0,0,0
644,0,0,0,0,1,0,0,0
645,0,0,0,0,0,0,1,0
646,0,0,0,0,0,0,1,0
647,0,0,0,0,1,0,0,0
648,1,0,0,0,0,0,0,0
649,0,0,0,0,1,0,0,0
650,1,0,0,0,0,0,0,0
651,0,0,0,0,1,0,0,0
652,0,0,0,0,1,0,0,0
653,0,0,0,0,0,0,0,1
654,1,0,0,0,0,0,0,0
655,1,0,0,0,0,0,0,0
656,1,0,0,0,0,0,0,0
657,1,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,1
659,0,0,0,0,1,0,0,0
660,1,0,0,0,0,0,0,0
661,0,0,0,0,0,0,1,0
662,1,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,1
664,0,0,0,1,0,0,0,0
665,1,0,0,0,0,0,0,0
666,0,0,0,0,1,0,0,0
667,0,0,0,0,1,0,0,0
668,1,0,0,0,0,0,0,0
669,0,0,0,0,0,0,1,0
670,0,0,0,0,1,0,0,0
671,1,0,0,0,0,0,0,0
672,0,0,0,1,0,0,0,0
673,0,0,0,0,0,0,1,0
674,0,0,0,1,0,0,0,0
675,1,0,0,0,0,0,0,0
676,1,0,0,0,0,0,0,0
677,0,0,0,0,1,0,0,0
678,0,0,0,0,1,0,0,0
679,0,0,0,0,1,0,0,0
680,1,0,0,0,0,0,0,0
681,1,0,0,0,0,0,0,0
682,1,0,0,0,0,0,0,0
683,0,1,0,0,0,0,0,0
684,0,0,0,0,0,1,0,0
685,1,0,0,0,0,0,0,0
686,1,0,0,0,0,0,0,0
687,0,0,0,0,0,0,1,0
688,1,0,0,0,0,0,0,0
689,0,1,0,0,0,0,0,0
690,1,0,0,0,0,0,0,0
691,0,0,0,0,0,1,0,0
692,0,0,0,0,1,0,0,0
693,0,0,0,1,0,0,0,0
694,0,0,0,0,0,0,1,0
695,0,0,0,0,0,0,1,0
696,1,0,0,0,0,0,0,0
697,1,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,1
699,0,0,0,0,1,0,0,0
700,0,0,0,0,0,0,1,0
701,0,0,1,0,0,0,0,0
702,0,0,0,0,1,0,0,0
703,1,0,0,0,0,0,0,0
704,0,0,0,0,1,0,0,0
705,1,0,0,0,0,0,0,0
706,0,1,0,0,0,0,0,0
707,1,0,0,0,0,0,0,0
708,0,0,0,0,0,1,0,0
709,1,0,0,0,0,0,0,0
710,1,0,0,0,0,0,0,0
711,1,0,0,0,0,0,0,0
712,0,0,0,0,1,0,0,0
713,1,0,0,0,0,0,0,0
714,0,0,0,0,0,0,1,0
715,1,0,0,0,0,0,0,0
716,0,0,0,0,1,0,0,0
717,1,0,0,0,0,0,0,0
718,0,1,0,0,0,0,0,0
719,0,0,0,0,0,0,1,0
720,1,0,0,0,0,0,0,0
721,1,0,0,0,0,0,0,0
722,0,0,0,0,1,0,0,0
723,1,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,1
725,0,0,0,0,0,0,1,0
726,1,0,0,0,0,0,0,0
727,0,1,0,0,0,0,0,0
728,0,0,0,0,1,0,0,0
729,0,0,0,0,0,0,1,0
730,0,0,0,0,0,0,0,1
731,1,0,0,0,0,0,0,0
732,0,0,0,0,1,0,0,0
733,1,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,1
735,0,0,0,0,0,0,1,0
736,1,0,0,0,0,0,0,0
737,0,1,0,0,0,0,0,0
738,0,0,0,0,1,0,0,0
739,1,0,0,0,0,0,0,0
740,0,0,0,0,0,0,1,0
741,0,0,0,0,1,0,0,0
742,0,0,0,0,1,0,0,0
743,0,0,1,0,0,0,0,0
744,0,0,0,0,0,0,1,0
745,0,0,0,0,0,0,0,1
746,0,0,0,0,0,0,1,0
747,0,0,0,0,0,0,1,0
748,0,0,0,0,0,0,1,0
749,0,0,0,0,0,0,0,1
750,1,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,1
752,1,0,0,0,0,0,0,0
753,0,0,0,0,1,0,0,0
754,0,0,0,0,0,1,0,0
755,0,0,0,1,0,0,0,0
756,0,0,0,0,0,0,0,1
757,0,0,0,0,0,0,0,1
758,0,0,0,0,0,0,1,0
759,0,0,0,0,0,0,0,1
760,0,0,0,0,0,0,1,0
761,0,0,0,0,0,0,1,0
762,0,0,0,0,1,0,0,0
763,0,1,0,0,0,0,0,0
764,0,1,0,0,0,0,0,0
765,0,1,0,0,0,0,0,0
766,0,0,0,0,1,0,0,0
767,0,0,0,0,0,0,0,1
768,0,0,0,0,0,0,0,1
769,0,0,0,0,1,0,0,0
770,0,0,0,0,1,0,0,0
771,0,0,0,0,1,0,0,0
772,0,1,0,0,0,0,0,0
